period,flow,sector,hs6,primaryValue,quantity_kg
2019-06,Export,aluminum_76,760429,3261667,326636
2019-06,Export,aluminum_76,760519,62931,7591
2019-06,Export,aluminum_76,760521,1136328,427
2019-06,Export,aluminum_76,760529,360377,70255
2019-06,Export,aluminum_76,760611,552777,79081
2019-06,Export,aluminum_76,760612,8910619,868348
2019-06,Export,aluminum_76,760691,55862,4543
2019-06,Export,aluminum_76,760692,100607,5956
2019-06,Export,aluminum_76,760711,780012,141393
2019-06,Export,aluminum_76,760719,313307,14440
2019-06,Export,aluminum_76,760720,1787172,112201
2019-06,Export,aluminum_76,760810,7785,807
2019-06,Export,aluminum_76,760820,802742,120042
2019-06,Export,aluminum_76,760900,881461,60581
2019-06,Export,aluminum_76,761010,406269,20692
2019-06,Export,aluminum_76,761100,88923,14316
2019-06,Export,aluminum_76,761210,77479,3426
2019-06,Export,aluminum_76,761290,1285133,170339
2019-06,Export,aluminum_76,761300,1831090,47801
2019-06,Export,aluminum_76,761610,1747294,29350
2019-06,Export,aluminum_76,761691,233252,23745
2019-06,Export,aluminum_76,761699,14919513,714923
2019-06,Export,cement_2523,250700,9232602,28914658
2019-06,Export,cement_2523,252310,29474,67260
2019-06,Export,cement_2523,252321,59584,130603
2019-06,Export,cement_2523,252390,13680,38059
2019-06,Export,fertilizers,280800,51497,16797
2019-06,Export,fertilizers,281410,26520,7746
2019-06,Export,fertilizers,281420,406944,292876
2019-06,Export,fertilizers,310210,476218,535177
2019-06,Export,fertilizers,310221,620550,9956
2019-06,Export,fertilizers,310260,2789,1000
2019-06,Export,fertilizers,310290,87017,22300
2019-06,Export,fertilizers,310510,265441,33371
2019-06,Export,fertilizers,310520,202822,106604
2019-06,Export,fertilizers,310551,9504,3000
2019-06,Export,fertilizers,310559,2607,1000
2019-06,Export,fertilizers,310590,1461116,232387
2019-06,Export,iron_steel_72,720110,5188,2022
2019-06,Export,iron_steel_72,720150,6925,1011
2019-06,Export,iron_steel_72,720241,2524,3583
2019-06,Export,iron_steel_72,720390,40228,14547
2019-06,Export,iron_steel_72,720510,171422,20135
2019-06,Export,iron_steel_72,720521,3498063,548272
2019-06,Export,iron_steel_72,720529,1762006,1173708
2019-06,Export,iron_steel_72,720610,5464,295
2019-06,Export,iron_steel_72,720810,18000,3970
2019-06,Export,iron_steel_72,720825,8273,6098
2019-06,Export,iron_steel_72,720827,12860,15736
2019-06,Export,iron_steel_72,720839,8761,14070
2019-06,Export,iron_steel_72,720852,8300,6791
2019-06,Export,iron_steel_72,720915,209593,331016
2019-06,Export,iron_steel_72,720917,101368,47120
2019-06,Export,iron_steel_72,720918,22868,4867
2019-06,Export,iron_steel_72,720925,4000,6032
2019-06,Export,iron_steel_72,720927,3978,412
2019-06,Export,iron_steel_72,721020,298311,28243
2019-06,Export,iron_steel_72,721030,7085,0
2019-06,Export,iron_steel_72,721041,51160,44845
2019-06,Export,iron_steel_72,721049,1340936,1347807
2019-06,Export,iron_steel_72,721050,63592,52552
2019-06,Export,iron_steel_72,721061,17946,18338
2019-06,Export,iron_steel_72,721069,12602,6414
2019-06,Export,iron_steel_72,721070,116535,49403
2019-06,Export,iron_steel_72,721090,130152,33244
2019-06,Export,iron_steel_72,721220,2887,1932
2019-06,Export,iron_steel_72,721240,59952,27352
2019-06,Export,iron_steel_72,721250,397000,297162
2019-06,Export,iron_steel_72,721260,228459,58706
2019-06,Export,iron_steel_72,721320,4053,73
2019-06,Export,iron_steel_72,721391,9984,130
2019-06,Export,iron_steel_72,721510,133885,137407
2019-06,Export,iron_steel_72,721590,31295,12402
2019-06,Export,iron_steel_72,721621,5398,5045
2019-06,Export,iron_steel_72,721632,20387,19361
2019-06,Export,iron_steel_72,721633,9163,5611
2019-06,Export,iron_steel_72,721640,63950,58136
2019-06,Export,iron_steel_72,721691,11789,11478
2019-06,Export,iron_steel_72,721699,7380,0
2019-06,Export,iron_steel_72,721710,116356,43921
2019-06,Export,iron_steel_72,721810,603699,7770
2019-06,Export,iron_steel_72,721911,4656,12
2019-06,Export,iron_steel_72,721931,62807,12405
2019-06,Export,iron_steel_72,722100,4116,1468
2019-06,Export,iron_steel_72,722300,2002781,6564
2019-06,Export,iron_steel_72,722410,390315,90030
2019-06,Export,iron_steel_72,722511,2363270,1064729
2019-06,Export,iron_steel_73,730110,22731,2418
2019-06,Export,iron_steel_73,730120,593442,185532
2019-06,Export,iron_steel_73,730210,15355,415
2019-06,Export,iron_steel_73,730290,17728,2803
2019-06,Export,iron_steel_73,730300,315705,39953
2019-06,Export,iron_steel_73,730419,104992,26572
2019-06,Export,iron_steel_73,730439,74173,24047
2019-06,Export,iron_steel_73,730520,25136,2615
2019-06,Export,iron_steel_73,730590,29765,4246
2019-06,Export,iron_steel_73,730630,466884,155212
2019-06,Export,iron_steel_73,730721,1250209,23418
2019-06,Export,iron_steel_73,730791,332935,11777
2019-06,Export,iron_steel_73,730810,28619,16274
2019-06,Export,iron_steel_73,730820,162328,10850
2019-06,Export,iron_steel_73,730830,245756,21434
2019-06,Export,iron_steel_73,730840,344110,79872
2019-06,Export,iron_steel_73,730890,1647312,316101
2019-06,Export,iron_steel_73,730900,2796346,229767
2019-06,Export,iron_steel_73,731010,771070,186263
2019-06,Export,iron_steel_73,731021,42930,250
2019-06,Export,iron_steel_73,731029,254341,9399
2019-06,Export,iron_steel_73,731100,4367301,221369
2019-06,Export,iron_steel_73,731815,10499624,569092
2019-06,Export,iron_steel_73,731816,6728825,198080
2019-06,Export,iron_steel_73,731822,1983601,174042
2019-06,Export,iron_steel_73,731823,983687,37609
2019-06,Export,iron_steel_73,732690,20206943,1747993
2019-07,Export,aluminum_76,760110,37824,3098
2019-07,Export,aluminum_76,760120,2506898,705813
2019-07,Export,aluminum_76,760310,524173,128087
2019-07,Export,aluminum_76,760410,134382,14427
2019-07,Export,aluminum_76,760421,152344,14849
2019-07,Export,aluminum_76,760429,2828136,272875
2019-07,Export,aluminum_76,760519,307144,55900
2019-07,Export,aluminum_76,760521,256731,0
2019-07,Export,aluminum_76,760529,847760,160125
2019-07,Export,aluminum_76,760611,310805,41669
2019-07,Export,aluminum_76,760612,13149432,1250041
2019-07,Export,aluminum_76,760691,36162,10375
2019-07,Export,aluminum_76,760692,16267,340
2019-07,Export,aluminum_76,760711,764668,145773
2019-07,Export,aluminum_76,760719,373999,5003
2019-07,Export,aluminum_76,760720,1280148,79937
2019-07,Export,aluminum_76,760810,23431,3026
2019-07,Export,aluminum_76,760820,482613,79586
2019-07,Export,aluminum_76,760900,983902,86306
2019-07,Export,aluminum_76,761010,1020696,82753
2019-07,Export,aluminum_76,761100,50252,299
2019-07,Export,aluminum_76,761210,23512,1094
2019-07,Export,aluminum_76,761290,1834636,309377
2019-07,Export,aluminum_76,761300,2439346,59263
2019-07,Export,aluminum_76,761490,25210,438
2019-07,Export,aluminum_76,761610,1903849,20115
2019-07,Export,aluminum_76,761691,62265,6262
2019-07,Export,aluminum_76,761699,13700032,611706
2019-07,Export,cement_2523,250700,8972533,38792151
2019-07,Export,cement_2523,252310,7869,14370
2019-07,Export,cement_2523,252321,14979,20123
2019-07,Export,cement_2523,252329,3243,4006
2019-07,Export,cement_2523,252330,28000,48175
2019-07,Export,cement_2523,252390,13680,38920
2019-07,Export,fertilizers,280800,22452,7181
2019-07,Export,fertilizers,281410,224967,59281
2019-07,Export,fertilizers,281420,175263,104636
2019-07,Export,fertilizers,283421,29946,9071
2019-07,Export,fertilizers,310210,319869,512959
2019-07,Export,fertilizers,310221,260618,234282
2019-07,Export,fertilizers,310250,21000,7457
2019-07,Export,fertilizers,310260,7560,21000
2019-07,Export,fertilizers,310280,5066276,40008498
2019-07,Export,fertilizers,310290,64518,11002
2019-07,Export,fertilizers,310510,139609,12672
2019-07,Export,fertilizers,310520,180944,128584
2019-07,Export,fertilizers,310559,5209,1000
2019-07,Export,fertilizers,310590,819912,52340
2019-07,Export,iron_steel_72,260112,1365658,41171494
2019-07,Export,iron_steel_72,720241,4489,6373
2019-07,Export,iron_steel_72,720390,12691,4260
2019-07,Export,iron_steel_72,720510,161233,15452
2019-07,Export,iron_steel_72,720521,2451840,508806
2019-07,Export,iron_steel_72,720529,796328,460911
2019-07,Export,iron_steel_72,720810,143425,207044
2019-07,Export,iron_steel_72,720839,55000,89172
2019-07,Export,iron_steel_72,720851,4500,613
2019-07,Export,iron_steel_72,720854,7348,11191
2019-07,Export,iron_steel_72,720917,17300,20031
2019-07,Export,iron_steel_72,720990,7828,226
2019-07,Export,iron_steel_72,721012,135060,205071
2019-07,Export,iron_steel_72,721020,269313,34675
2019-07,Export,iron_steel_72,721030,4786,3493
2019-07,Export,iron_steel_72,721049,419831,425408
2019-07,Export,iron_steel_72,721050,107700,141994
2019-07,Export,iron_steel_72,721061,108090,110449
2019-07,Export,iron_steel_72,721070,15652,7157
2019-07,Export,iron_steel_72,721090,66094,33589
2019-07,Export,iron_steel_72,721113,8907,4569
2019-07,Export,iron_steel_72,721230,109709,57263
2019-07,Export,iron_steel_72,721240,48362,20750
2019-07,Export,iron_steel_72,721250,596120,500090
2019-07,Export,iron_steel_72,721260,644687,47488
2019-07,Export,iron_steel_72,721391,6798,131
2019-07,Export,iron_steel_72,721399,12153,3000
2019-07,Export,iron_steel_72,721590,99710,27459
2019-07,Export,iron_steel_72,721632,19848,20118
2019-07,Export,iron_steel_72,721691,27701,21069
2019-07,Export,iron_steel_72,721699,7380,0
2019-07,Export,iron_steel_72,721710,214414,136281
2019-07,Export,iron_steel_72,721720,22559,6666
2019-07,Export,iron_steel_72,721810,437255,5449
2019-07,Export,iron_steel_72,722100,179431,13856
2019-07,Export,iron_steel_72,722300,1965651,21022
2019-07,Export,iron_steel_72,722410,586137,110698
2019-07,Export,iron_steel_72,722511,2606421,1152294
2019-07,Export,iron_steel_72,722550,52607,47666
2019-07,Export,iron_steel_73,730110,19180,2061
2019-07,Export,iron_steel_73,730120,455788,178649
2019-07,Export,iron_steel_73,730210,5550,178
2019-07,Export,iron_steel_73,730230,5890,1574
2019-07,Export,iron_steel_73,730290,3195,1260
2019-07,Export,iron_steel_73,730300,19217,0
2019-07,Export,iron_steel_73,730419,75482,24830
2019-07,Export,iron_steel_73,730439,35750,18884
2019-07,Export,iron_steel_73,730511,6975,1840
2019-07,Export,iron_steel_73,730531,9450,6015
2019-07,Export,iron_steel_73,730590,34952,183
2019-07,Export,iron_steel_73,730619,40455,2768
2019-07,Export,iron_steel_73,730630,611995,230916
2019-07,Export,iron_steel_73,730721,1021287,30279
2019-07,Export,iron_steel_73,730791,174532,42956
2019-07,Export,iron_steel_73,730820,100815,6553
2019-07,Export,iron_steel_73,730830,190566,28004
2019-07,Export,iron_steel_73,730840,131639,31860
2019-07,Export,iron_steel_73,730890,905578,181455
2019-07,Export,iron_steel_73,730900,636936,136075
2019-07,Export,iron_steel_73,731010,1021900,178799
2019-07,Export,iron_steel_73,731021,59682,8572
2019-07,Export,iron_steel_73,731029,476197,31537
2019-07,Export,iron_steel_73,731100,3748308,197141
2019-07,Export,iron_steel_73,731815,9239408,479114
2019-07,Export,iron_steel_73,731816,6788455,132210
2019-07,Export,iron_steel_73,731822,1554653,160039
2019-07,Export,iron_steel_73,731823,970542,33991
2019-07,Export,iron_steel_73,732690,22086629,1585569
2019-08,Export,aluminum_76,760110,51132,2441
2019-08,Export,aluminum_76,760120,3256681,1005451
2019-08,Export,aluminum_76,760310,680158,118626
2019-08,Export,aluminum_76,760410,174582,4480
2019-08,Export,aluminum_76,760421,161812,22520
2019-08,Export,aluminum_76,760429,2589561,207398
2019-08,Export,aluminum_76,760519,156535,28060
2019-08,Export,aluminum_76,760521,728826,2263
2019-08,Export,aluminum_76,760529,633819,106582
2019-08,Export,aluminum_76,760611,290534,26901
2019-08,Export,aluminum_76,760612,15391498,1543639
2019-08,Export,aluminum_76,760691,107634,15856
2019-08,Export,aluminum_76,760692,61424,3613
2019-08,Export,aluminum_76,760711,808863,123361
2019-08,Export,aluminum_76,760719,512047,8762
2019-08,Export,aluminum_76,760720,936187,93933
2019-08,Export,aluminum_76,760810,13667,1966
2019-08,Export,aluminum_76,760820,705888,146901
2019-08,Export,aluminum_76,760900,1003727,63554
2019-08,Export,aluminum_76,761010,229083,34768
2019-08,Export,aluminum_76,761100,42364,1186
2019-08,Export,aluminum_76,761210,30639,2427
2019-08,Export,aluminum_76,761290,1977156,225865
2019-08,Export,aluminum_76,761300,2236271,66928
2019-08,Export,aluminum_76,761410,13411,1213
2019-08,Export,aluminum_76,761490,27620,493
2019-08,Export,aluminum_76,761610,1864275,64464
2019-08,Export,aluminum_76,761691,294341,35320
2019-08,Export,aluminum_76,761699,14642078,556465
2019-08,Export,cement_2523,250700,9229955,29774721
2019-08,Export,cement_2523,252329,28493,38200
2019-08,Export,cement_2523,252390,88780,62068
2019-08,Export,fertilizers,280800,54107,16841
2019-08,Export,fertilizers,281410,114294,41316
2019-08,Export,fertilizers,281420,295639,170764
2019-08,Export,fertilizers,283421,108531,32383
2019-08,Export,fertilizers,310210,169953,261460
2019-08,Export,fertilizers,310221,29167,21182
2019-08,Export,fertilizers,310260,3486,1000
2019-08,Export,fertilizers,310290,43684,11286
2019-08,Export,fertilizers,310510,293759,48295
2019-08,Export,fertilizers,310520,316311,161828
2019-08,Export,fertilizers,310590,603081,110635
2019-08,Export,iron_steel_72,720260,5163,105
2019-08,Export,iron_steel_72,720390,42869642,104853324
2019-08,Export,iron_steel_72,720510,253400,4671
2019-08,Export,iron_steel_72,720521,2352379,479789
2019-08,Export,iron_steel_72,720529,1531336,952051
2019-08,Export,iron_steel_72,720610,3849,215
2019-08,Export,iron_steel_72,720825,6457,998
2019-08,Export,iron_steel_72,720851,3485,79
2019-08,Export,iron_steel_72,721012,90808,170211
2019-08,Export,iron_steel_72,721020,101712,15123
2019-08,Export,iron_steel_72,721049,3987,407
2019-08,Export,iron_steel_72,721050,142326,183626
2019-08,Export,iron_steel_72,721061,17946,18338
2019-08,Export,iron_steel_72,721090,111289,13258
2019-08,Export,iron_steel_72,721240,137019,61909
2019-08,Export,iron_steel_72,721250,3160841,722608
2019-08,Export,iron_steel_72,721260,349594,81147
2019-08,Export,iron_steel_72,721310,4000,880
2019-08,Export,iron_steel_72,721320,31538,2153
2019-08,Export,iron_steel_72,721391,6481,93
2019-08,Export,iron_steel_72,721550,3054,928
2019-08,Export,iron_steel_72,721590,256421,59855
2019-08,Export,iron_steel_72,721610,4482,1727
2019-08,Export,iron_steel_72,721621,15490,14927
2019-08,Export,iron_steel_72,721622,4776,4736
2019-08,Export,iron_steel_72,721631,6358,3585
2019-08,Export,iron_steel_72,721632,51975,75694
2019-08,Export,iron_steel_72,721633,3243,2413
2019-08,Export,iron_steel_72,721640,8197,4777
2019-08,Export,iron_steel_72,721691,37510,36521
2019-08,Export,iron_steel_72,721699,55616,28458
2019-08,Export,iron_steel_72,721710,332261,192886
2019-08,Export,iron_steel_72,721720,4067,1168
2019-08,Export,iron_steel_72,721810,746388,22401
2019-08,Export,iron_steel_72,721911,319119,28517
2019-08,Export,iron_steel_72,721931,9642,3292
2019-08,Export,iron_steel_72,722100,266642,13945
2019-08,Export,iron_steel_72,722300,1638242,17060
2019-08,Export,iron_steel_72,722410,1568844,186038
2019-08,Export,iron_steel_72,722511,1660710,740769
2019-08,Export,iron_steel_72,722530,20000,0
2019-08,Export,iron_steel_72,722550,4850,264
2019-08,Export,iron_steel_73,730120,505920,120578
2019-08,Export,iron_steel_73,730210,371664,204223
2019-08,Export,iron_steel_73,730230,233798,62474
2019-08,Export,iron_steel_73,730290,4555,0
2019-08,Export,iron_steel_73,730300,22884,619
2019-08,Export,iron_steel_73,730419,185227,54230
2019-08,Export,iron_steel_73,730439,2505,146
2019-08,Export,iron_steel_73,730590,23407,93
2019-08,Export,iron_steel_73,730619,12441,4308
2019-08,Export,iron_steel_73,730630,402564,174765
2019-08,Export,iron_steel_73,730721,1497367,31071
2019-08,Export,iron_steel_73,730791,55167,756
2019-08,Export,iron_steel_73,730820,149483,21523
2019-08,Export,iron_steel_73,730830,145554,11519
2019-08,Export,iron_steel_73,730840,1264562,306513
2019-08,Export,iron_steel_73,730890,2565634,504010
2019-08,Export,iron_steel_73,730900,2602642,160275
2019-08,Export,iron_steel_73,731010,733055,131242
2019-08,Export,iron_steel_73,731029,138818,14957
2019-08,Export,iron_steel_73,731100,7755475,361681
2019-08,Export,iron_steel_73,731815,10965708,582956
2019-08,Export,iron_steel_73,731816,7235023,157038
2019-08,Export,iron_steel_73,731822,1783526,204313
2019-08,Export,iron_steel_73,731823,1176180,45889
2019-08,Export,iron_steel_73,732690,29657108,3243745
2019-09,Export,aluminum_76,760110,80451,17031
2019-09,Export,aluminum_76,760120,4220473,1537193
2019-09,Export,aluminum_76,760310,548018,131789
2019-09,Export,aluminum_76,760320,8063,0
2019-09,Export,aluminum_76,760410,31709,1278
2019-09,Export,aluminum_76,760421,169612,18437
2019-09,Export,aluminum_76,760429,3398015,249090
2019-09,Export,aluminum_76,760519,103259,18481
2019-09,Export,aluminum_76,760521,808275,0
2019-09,Export,aluminum_76,760529,454981,87104
2019-09,Export,aluminum_76,760611,455002,33536
2019-09,Export,aluminum_76,760612,14886893,1232209
2019-09,Export,aluminum_76,760691,110823,25230
2019-09,Export,aluminum_76,760692,68569,4670
2019-09,Export,aluminum_76,760711,588112,130595
2019-09,Export,aluminum_76,760719,477670,5654
2019-09,Export,aluminum_76,760720,1461543,109678
2019-09,Export,aluminum_76,760810,3981,769
2019-09,Export,aluminum_76,760820,720444,94093
2019-09,Export,aluminum_76,760900,628660,38719
2019-09,Export,aluminum_76,761010,225161,18948
2019-09,Export,aluminum_76,761100,69179,10509
2019-09,Export,aluminum_76,761210,51815,2160
2019-09,Export,aluminum_76,761290,2487893,258457
2019-09,Export,aluminum_76,761300,1633064,29983
2019-09,Export,aluminum_76,761410,7488,1870
2019-09,Export,aluminum_76,761490,21316,123
2019-09,Export,aluminum_76,761610,1600640,17193
2019-09,Export,aluminum_76,761691,79254,7288
2019-09,Export,aluminum_76,761699,13182711,475728
2019-09,Export,cement_2523,250700,9641310,29486159
2019-09,Export,fertilizers,280800,44357,11129
2019-09,Export,fertilizers,281410,2882685,15333301
2019-09,Export,fertilizers,281420,291104,169700
